1630463132.169123,1.130882,-0.317652,9.767945,0.003407,0.001418,-0.001763,
1630463132.178677,0.899594,-0.309316,9.804386,0.000218,-0.002597,-0.001468,
1630463132.189213,1.098278,-0.297084,9.776693,-0.001132,0.002701,0.003689,
1630463132.199830,0.929451,-0.363621,9.801888,-0.000356,-0.000024,0.000184,
1630463132.208299,0.997685,-0.330228,9.747660,0.002372,0.003908,0.001911,
1630463132.218955,0.988118,-0.279361,9.723290,0.003994,0.002203,0.003190,
1630463132.228611,0.897689,-0.328026,9.713273,-0.000089,0.002045,0.003413,
1630463132.238287,1.064153,-0.335636,9.730817,0.000329,0.000196,-0.000605,
1630463132.248994,0.839315,-0.390138,9.755876,0.004328,-0.001392,0.000086,
1630463132.258481,1.099373,-0.241440,9.727330,-0.002386,-0.001061,0.002568,
1630463132.268023,0.890745,-0.342041,9.770822,0.002622,-0.001495,-0.000583,
1630463132.279754,0.985050,-0.336450,9.735036,0.000312,-0.000003,0.000431,
1630463132.288330,0.997225,-0.362037,9.728505,0.002254,0.000256,0.002284,
1630463132.299207,0.936267,-0.329048,9.735538,0.000922,0.000034,0.002349,
1630463132.308891,1.043244,-0.308997,9.742088,0.000543,-0.001736,-0.001681,
1630463132.318419,0.896428,-0.351170,9.750098,-0.001991,-0.001921,0.001272,
1630463132.329060,1.076686,-0.353498,9.721876,-0.000341,0.000352,0.003878,
1630463132.339681,0.872440,-0.347407,9.735937,0.002659,-0.003734,0.000367,
1630463132.348229,1.056108,-0.242479,9.747221,-0.004852,0.001527,0.003017,
1630463132.358807,0.957884,-0.364406,9.772331,0.000887,0.002290,0.001962,
1630463132.368266,0.959886,-0.343220,9.738931,0.006265,0.001416,0.000859,
1630463132.378960,1.085974,-0.315839,9.782676,0.000990,0.000862,0.002242,
1630463132.388590,0.851332,-0.321798,9.734210,0.001990,0.003376,0.002643,
1630463132.399454,1.095510,-0.335750,9.748246,-0.001231,0.000940,0.001096,
1630463132.408064,0.895321,-0.407517,9.769432,-0.002189,-0.002563,0.002909,
1630463132.419768,1.018615,-0.268251,9.760891,0.000083,0.004021,0.003258,
1630463132.428229,0.995864,-0.353547,9.778118,0.001312,-0.000605,0.001828,
1630463132.439015,0.933440,-0.334290,9.774839,0.002820,0.003589,0.000357,
1630463132.448618,1.074609,-0.320920,9.735862,0.000990,0.005422,0.003200,
1630463132.459228,0.876337,-0.352988,9.755310,0.001686,0.003640,0.001457,
1630463132.468772,1.071464,-0.292909,9.753304,0.002699,0.001460,0.002191,
1630463132.478337,0.936406,-0.366045,9.782503,0.002838,-0.001654,-0.000426,
1630463132.489953,0.973357,-0.259119,9.771394,-0.002788,0.000329,0.003576,
1630463132.498365,1.024873,-0.406162,9.768584,-0.001617,0.001673,0.000010,
1630463132.507932,0.893958,-0.271740,9.755092,0.004969,0.000452,0.007524,
1630463132.518615,1.060574,-0.296746,9.768608,-0.003853,0.002105,0.004286,
1630463132.529445,0.921533,-0.368195,9.766704,-0.000957,0.002971,0.002312,
1630463132.539095,1.044130,-0.302343,9.767535,0.004024,-0.000092,0.002936,
1630463132.549890,0.938432,-0.357976,9.756013,0.000665,-0.001778,0.002906,
1630463132.558386,0.979687,-0.275698,9.723668,-0.003332,0.002827,0.002300,
1630463132.570062,1.029193,-0.359266,9.709361,-0.000268,0.001328,0.004204,
1630463132.578412,0.875821,-0.303388,9.730749,0.000533,0.002148,0.006042,
1630463132.589005,1.048858,-0.315091,9.737158,-0.001992,0.000737,-0.001293,
1630463132.598615,0.882812,-0.341422,9.788140,0.002591,0.003127,-0.000937,
1630463132.609289,1.055761,-0.275363,9.789047,0.002541,0.003030,0.001597,
1630463132.618849,0.911066,-0.422582,9.743521,-0.001191,-0.000928,0.001580,
1630463132.628351,0.993323,-0.280492,9.767673,0.001397,0.007779,0.001255,
1630463132.640194,0.983034,-0.360210,9.684469,0.000847,0.000490,0.001549,
1630463132.648711,0.913630,-0.292863,9.709854,0.002570,0.007377,0.002109,
1630463132.658288,1.012385,-0.372343,9.722704,-0.000072,-0.002487,0.001187,
1630463132.668896,0.956878,-0.347680,9.755927,0.000369,0.002513,0.001452,
1630463132.678524,1.004867,-0.299086,9.773562,0.001600,-0.001208,0.002078,
1630463132.689155,0.958015,-0.407823,9.809256,0.000631,-0.000058,-0.000313,
1630463132.699652,1.053529,-0.350254,9.809867,0.000281,0.005607,0.000209,
1630463132.710189,0.963116,-0.348704,9.750736,0.004248,-0.005922,0.000613,
1630463132.718524,1.000436,-0.288212,9.764848,-0.002183,0.004498,0.002525,
1630463132.728146,0.939678,-0.418568,9.726434,-0.001596,0.002814,0.003708,
1630463132.737786,0.998200,-0.273420,9.738898,0.001144,-0.000590,0.002227,
1630463132.749626,0.989821,-0.369085,9.793880,0.002522,-0.000142,0.001375,
1630463132.759289,0.974393,-0.299741,9.778069,-0.000960,-0.000022,0.000604,
1630463132.769878,1.054645,-0.370429,9.792085,-0.004247,0.008557,0.005142,
1630463132.778351,0.900159,-0.327583,9.781976,0.001434,-0.002454,0.003048,
1630463132.790128,1.097744,-0.333535,9.767187,-0.002204,0.005088,0.001784,
1630463132.798676,0.879104,-0.370591,9.753321,0.001410,-0.001313,0.001634,
1630463132.808362,1.006995,-0.251351,9.708736,0.000089,-0.000551,0.004991,
1630463132.819215,1.027900,-0.334495,9.707093,0.001421,-0.000314,0.001671,
1630463132.828912,0.899015,-0.356479,9.786154,0.002459,-0.000554,0.003781,
1630463132.839488,1.137061,-0.288188,9.736772,0.001200,-0.001934,0.005773,
1630463132.850175,0.864201,-0.312362,9.809162,0.002445,-0.000179,-0.000688,
1630463132.858761,1.099112,-0.329242,9.778502,-0.002174,0.001807,0.001585,
1630463132.868413,0.878287,-0.407193,9.753786,0.002412,0.003704,0.004157,
1630463132.877954,1.032814,-0.252698,9.691943,-0.002421,-0.003439,0.004420,
1630463132.887415,0.951140,-0.358778,9.739584,-0.000130,-0.002694,0.001016,
1630463132.899047,0.923361,-0.290171,9.733177,-0.000553,0.000416,0.001036,
1630463132.908578,1.114335,-0.440615,9.763841,0.000609,0.001246,0.003181,
1630463132.918194,0.846744,-0.279950,9.771959,0.005179,-0.004983,0.002906,
1630463132.929953,1.126386,-0.296395,9.757166,-0.004362,0.002829,0.001987,
1630463132.938456,0.872323,-0.407220,9.762697,0.003930,0.000086,0.000631,
1630463132.948096,1.037774,-0.298431,9.758991,-0.002553,-0.001487,0.004513,
1630463132.957735,1.036320,-0.392113,9.771811,0.004447,0.002522,-0.000307,
1630463132.969512,0.919173,-0.233785,9.787352,-0.001243,0.002938,0.003942,
1630463132.979222,1.110717,-0.444816,9.774591,-0.003496,0.001963,0.002968,
1630463132.989949,0.861003,-0.265231,9.783671,0.001847,-0.001214,0.005233,
1630463132.998495,1.098613,-0.314669,9.731482,-0.003900,0.000761,0.001688,
1630463133.010390,0.933180,-0.346344,9.762906,0.000726,-0.000547,0.004625,
1630463133.019001,0.966225,-0.404940,9.790995,-0.002097,0.001436,0.002512,
1630463133.028661,1.027906,-0.308507,9.738972,0.001698,0.000345,0.004289,
1630463133.038360,0.899193,-0.262751,9.738599,-0.004359,0.005939,0.001388,
1630463133.049158,1.052365,-0.440504,9.743019,0.002200,-0.002457,0.002798,
1630463133.058545,0.884715,-0.248782,9.702595,-0.002295,0.004191,0.003480,
1630463133.070243,1.089026,-0.408464,9.766972,0.000780,0.003836,0.000370,
1630463133.078615,0.908475,-0.301746,9.823105,-0.000004,-0.001214,0.001458,
1630463133.088080,1.067505,-0.409191,9.816917,0.000565,0.003407,0.002497,
1630463133.097588,1.021963,-0.273538,9.752846,0.000111,-0.000252,0.001139,
1630463133.108254,0.937378,-0.335197,9.764277,-0.002076,0.005367,0.000375,
1630463133.117700,1.031757,-0.374983,9.792035,0.005905,-0.004889,-0.000019,
1630463133.129505,0.944675,-0.313525,9.772718,0.001771,0.004371,0.000005,
1630463133.140220,1.028506,-0.323074,9.759567,-0.002775,0.000381,-0.001225,
1630463133.148793,1.005552,-0.352140,9.763956,-0.000185,-0.000115,0.006130,
1630463133.158384,0.934682,-0.381325,9.757680,0.002479,-0.003515,0.004574,
1630463133.167881,0.999266,-0.224210,9.743638,-0.001973,-0.001228,0.000503,
1630463133.178490,0.974430,-0.455139,9.779292,-0.001985,0.003434,-0.001231,
1630463133.188214,0.935299,-0.253204,9.751175,0.005034,-0.002289,0.002960,
1630463133.198924,1.081229,-0.368591,9.726715,0.000437,0.008719,0.002419,
1630463133.208612,0.812773,-0.283143,9.701082,0.002066,-0.002128,-0.000414,
1630463133.220339,1.071831,-0.362491,9.703913,-0.007564,-0.000913,0.002343,
1630463133.228877,0.900474,-0.410617,9.751171,0.005382,0.005262,0.000369,
1630463133.238524,0.921118,-0.153971,9.758247,-0.000776,-0.004412,0.002220,
1630463133.248150,1.085402,-0.423985,9.724769,-0.003545,0.004629,0.005200,
1630463133.258800,0.830139,-0.272257,9.769958,-0.001122,-0.002548,0.001458,
1630463133.268300,1.124426,-0.376488,9.735500,-0.001527,0.004879,0.004136,
1630463133.280021,0.968058,-0.258944,9.838930,0.008988,0.003531,0.001696,
1630463133.288353,1.030536,-0.352005,9.834684,-0.003725,-0.002843,0.002781,
1630463133.299976,1.057461,-0.446503,9.781111,0.002267,0.003759,0.000142,
1630463133.308343,0.931126,-0.190231,9.760811,0.003111,-0.000244,0.000667,
1630463133.317838,1.050268,-0.379128,9.718569,0.006429,0.000431,0.003194,
1630463133.328421,0.944815,-0.327619,9.751904,0.000723,-0.005320,0.000853,
1630463133.337930,1.024768,-0.330379,9.746838,-0.002824,0.001035,0.002073,
1630463133.348469,0.998737,-0.293463,9.778690,0.006347,0.007676,0.002227,
1630463133.360276,0.969606,-0.376659,9.766975,0.001731,-0.004123,-0.000107,
1630463133.368682,1.015656,-0.378129,9.803176,0.003199,0.008035,0.001546,
1630463133.378148,0.972059,-0.168732,9.770031,-0.002941,-0.001106,0.001004,
1630463133.387888,0.995388,-0.477540,9.759602,-0.000501,0.003321,-0.000130,
1630463133.398664,0.879799,-0.238302,9.748035,0.003896,0.001476,0.001115,
1630463133.408242,1.052124,-0.339451,9.652255,-0.003274,0.000609,0.002798,
1630463133.417821,0.892110,-0.307415,9.725662,0.005040,0.007040,0.000621,
1630463133.428634,1.000434,-0.427173,9.772656,0.001971,-0.001192,-0.000419,
1630463133.440395,0.992778,-0.317390,9.783300,0.005972,0.001711,0.004037,
1630463133.448965,0.938604,-0.214965,9.797642,-0.005230,0.000105,-0.000705,
1630463133.458633,1.027982,-0.467926,9.752729,0.003701,-0.000681,0.000098,
1630463133.468257,0.941867,-0.198498,9.768948,-0.001357,0.004081,0.002291,
1630463133.478003,1.001980,-0.485078,9.715991,0.002431,0.000838,0.001165,
1630463133.488882,0.979234,-0.214813,9.825303,0.001321,0.000856,0.002592,
1630463133.498427,1.011435,-0.416850,9.835484,-0.001653,0.001211,0.002255,
1630463133.510264,1.005533,-0.292283,9.754642,0.004042,0.001746,0.003553,
1630463133.518760,0.812466,-0.388384,9.754993,-0.001840,0.001598,0.001506,
1630463133.528476,1.174997,-0.253914,9.738114,0.005182,0.000011,0.001650,
1630463133.538194,0.801184,-0.373404,9.736730,-0.005268,0.002726,0.003657,
1630463133.548959,1.085440,-0.400899,9.718433,0.004072,-0.004588,0.000536,
1630463133.558437,1.010122,-0.217415,9.790081,0.001083,-0.002556,0.001433,
1630463133.567929,0.885072,-0.393599,9.803781,0.001349,0.003245,0.001126,
1630463133.578548,1.045167,-0.278735,9.793459,-0.001280,-0.004545,0.006296,
1630463133.590065,0.931195,-0.350163,9.762684,-0.000158,0.006429,0.007585,
1630463133.598508,0.986269,-0.322276,9.686768,-0.000201,-0.005028,0.000133,
1630463133.608142,0.885586,-0.356090,9.704357,-0.000361,0.002713,0.001565,
1630463133.618825,1.074788,-0.273433,9.715644,0.006195,0.004084,-0.000763,
1630463133.628545,0.902923,-0.308608,9.707072,-0.005521,0.003479,0.003587,
1630463133.638245,0.888880,-0.421724,9.750104,0.002692,-0.001356,0.001357,
1630463133.648984,1.181510,-0.183410,9.767890,-0.000507,-0.000162,0.002139,
1630463133.658620,0.825406,-0.474519,9.752098,0.002351,0.005736,0.001898,
1630463133.668184,1.069029,-0.269635,9.737697,0.002991,-0.004326,0.003242,
1630463133.678875,1.065668,-0.345127,9.722124,-0.004712,0.005580,-0.001073,
1630463133.688550,0.936072,-0.305705,9.795262,0.002772,0.000266,0.000613,
1630463133.698209,1.033283,-0.353327,9.783660,0.001515,-0.005919,0.001327,
1630463133.708960,1.070908,-0.334629,9.807862,-0.002117,0.005648,0.001600,
1630463133.718520,0.908195,-0.320388,9.750268,0.000077,-0.001472,0.001108,
1630463133.728159,0.934023,-0.363461,9.685995,0.004246,-0.000730,-0.000411,
1630463133.738938,1.142859,-0.182130,9.750770,-0.003675,-0.000015,0.002668,
1630463133.748558,0.792625,-0.464269,9.720962,-0.000490,0.008538,0.004069,
1630463133.758134,0.974128,-0.232402,9.710208,0.005750,-0.004916,0.005079,
1630463133.768814,1.101501,-0.403056,9.742048,0.001182,0.009280,0.005054,
1630463133.778430,0.816194,-0.341898,9.801683,0.003787,0.003187,0.001485,
1630463133.788094,1.099496,-0.312649,9.756319,0.001847,-0.003248,0.002915,
1630463133.798861,1.022926,-0.357305,9.802927,0.003635,0.004178,0.001883,
1630463133.808636,0.845240,-0.276068,9.723608,-0.003719,-0.001995,0.003642,
1630463133.818295,1.006608,-0.400762,9.708536,-0.003982,-0.003198,0.001109,
1630463133.829002,0.955881,-0.291276,9.725289,0.003964,0.000411,0.000594,
1630463133.838721,0.862950,-0.376875,9.677617,-0.001995,-0.002801,0.002923,
1630463133.848344,1.032364,-0.262758,9.726697,0.000279,0.002425,0.001592,
1630463133.858067,1.049206,-0.363365,9.776181,-0.001226,-0.001965,0.003252,
1630463133.868719,0.866256,-0.306722,9.774698,0.002462,0.005301,0.004312,
1630463133.878398,1.145554,-0.372080,9.786489,-0.002924,0.001878,0.001458,
1630463133.889008,0.932408,-0.406722,9.775460,0.002056,0.004733,0.002731,
1630463133.898594,1.028929,-0.272040,9.807436,0.001154,-0.003421,0.003401,
1630463133.908221,1.035245,-0.361335,9.805742,0.002707,-0.004318,0.002601,
1630463133.918985,0.921445,-0.294381,9.771523,-0.000112,0.003657,0.001050,
1630463133.928692,0.961566,-0.379628,9.695922,-0.001787,-0.004885,-0.000709,
1630463133.938469,0.942889,-0.380187,9.739054,0.001874,0.004243,0.001142,
1630463133.948097,0.951980,-0.232385,9.721011,-0.001982,-0.001879,-0.001007,
1630463133.958871,0.956395,-0.380645,9.752172,-0.000168,0.007636,0.002509,
1630463133.968479,1.048100,-0.266551,9.737416,0.004029,-0.002453,0.000686,
1630463133.979208,0.997362,-0.319518,9.679458,-0.006269,0.000522,0.001890,
1630463133.988728,1.095096,-0.265841,9.743114,0.002771,0.006206,-0.000075,
1630463133.998362,0.895772,-0.107094,9.696849,-0.000957,-0.007257,-0.001299,
1630463134.009150,1.206705,-0.464200,9.589108,0.003226,0.001037,0.001769,
1630463134.018789,1.210752,-0.259257,9.505421,-0.002913,0.002360,0.000945,
1630463134.028447,1.044585,-0.605388,9.399383,-0.000539,-0.002269,0.002658,
1630463134.038167,1.355090,-0.077981,9.518029,0.003449,0.000388,0.001495,
1630463134.048840,0.967280,-0.489283,9.589742,-0.008079,-0.006555,-0.001010,
1630463134.058460,1.443755,-0.311540,9.552835,0.007322,-0.008541,0.001826,
1630463134.068086,1.243352,-0.531690,9.619629,-0.006455,-0.008975,0.001345,
1630463134.078944,1.304968,-0.463480,9.663524,0.009129,-0.006235,0.000145,
1630463134.088486,1.302838,-0.230385,9.697122,-0.006776,-0.007892,0.001013,
1630463134.097957,1.384952,-0.490447,9.720362,0.004441,-0.011985,0.002525,
1630463134.108526,1.362569,-0.183581,9.696449,-0.006685,-0.002286,0.001118,
1630463134.118067,1.227153,-0.631711,9.651984,0.000732,-0.011733,0.004954,
1630463134.128670,1.580444,-0.104980,9.793208,0.002522,-0.006492,0.004590,
1630463134.138155,1.211007,-0.516709,9.904162,-0.002459,-0.009295,0.006347,
1630463134.148876,1.525526,-0.235288,9.854680,0.001826,-0.005122,0.003713,
1630463134.158410,1.273969,-0.451245,9.806445,-0.003870,-0.005184,0.004462,
1630463134.169135,1.449731,-0.247537,9.762953,0.004300,-0.001241,0.005756,
1630463134.178780,1.460400,-0.302982,9.735587,-0.005749,-0.004569,0.000874,
1630463134.189490,1.327168,-0.303933,9.862408,0.001114,0.002214,0.007243,
1630463134.199214,1.534838,-0.244330,9.824659,-0.007090,-0.004718,0.004011,
1630463134.208896,1.273064,-0.460783,9.866289,0.001701,0.000636,0.003067,
1630463134.218433,1.442419,-0.126756,9.812980,-0.001396,-0.005303,0.000720,
1630463134.229275,1.379720,-0.416814,9.811884,-0.001326,0.002258,0.000703,
1630463134.238881,1.213652,-0.164663,9.809038,0.000698,-0.009014,0.001321,
1630463134.248519,1.520782,-0.380745,9.802258,-0.003746,-0.002097,-0.001420,
1630463134.258112,1.151060,-0.282139,9.807902,0.005057,0.001032,-0.000282,
1630463134.268835,1.538707,-0.299479,9.781615,-0.004426,-0.001128,0.003179,
1630463134.278464,1.174857,-0.379381,9.807938,0.000466,0.005781,-0.001059,
1630463134.289279,1.424850,-0.286566,9.798481,-0.004189,-0.005405,0.000901,
1630463134.298943,1.246134,-0.452279,9.808330,0.000481,0.001144,0.003422,
1630463134.308623,1.329876,-0.296408,9.825643,-0.000046,-0.004956,0.001458,
1630463134.319395,1.403639,-0.425836,9.745510,-0.002635,-0.003834,0.001060,
1630463134.329025,1.190798,-0.360770,9.776666,-0.001989,0.001048,0.005890,
1630463134.339702,1.476919,-0.410054,9.701435,-0.001158,-0.008272,-0.001809,
1630463134.349356,1.300179,-0.416124,9.710665,0.000411,-0.001399,-0.000705,
1630463134.359066,1.450582,-0.357463,9.697041,-0.001925,-0.003773,0.000822,
1630463134.368735,1.385253,-0.460255,9.685450,-0.002226,-0.004718,0.001629,
1630463134.378329,1.366882,-0.347722,9.676768,-0.001381,0.000759,0.000867,
1630463134.389058,1.480512,-0.443762,9.659290,0.002556,-0.007163,0.002127,
1630463134.398674,1.346616,-0.307350,9.656670,-0.005929,0.001767,0.001284,
1630463134.408401,1.602088,-0.398705,9.649946,0.000461,-0.005466,0.002079,
1630463134.417976,1.341669,-0.292370,9.665154,0.000370,-0.000727,0.001761,
1630463134.428786,1.613954,-0.319315,9.677074,-0.001074,-0.000320,0.005639,
1630463134.438412,1.474939,-0.347565,9.642615,0.003213,-0.003432,0.001288,
1630463134.449246,1.522612,-0.254594,9.640427,0.000093,-0.001052,0.003424,
1630463134.458930,1.640542,-0.335683,9.574027,-0.003445,-0.006320,0.000639,
1630463134.468516,1.537095,-0.236586,9.582348,-0.005241,-0.000580,0.005310,
1630463134.479198,1.673947,-0.334591,9.573385,-0.000550,-0.006467,0.001166,
1630463134.489799,1.564045,-0.254369,9.527315,0.001017,-0.002822,0.000072,
1630463134.498442,1.834152,-0.312081,9.534653,-0.003412,-0.002922,0.001023,
1630463134.509183,1.618227,-0.286149,9.552589,-0.004213,-0.007293,-0.001484,
1630463134.518743,1.700642,-0.310735,9.595041,-0.001398,-0.004192,0.004398,
1630463134.528382,1.682273,-0.365273,9.646019,-0.003344,-0.008616,0.001568,
1630463134.539254,1.652322,-0.244882,9.691255,-0.003111,-0.001372,-0.000268,
